RequestedAt, User, Iteration, Parameter, Value
2017-05-24 17:36:43.3109146,10,1,myTest.search,gst
2017-05-24 17:36:43.3109146,10,1,CurrentDate,2017-05-24 05:36:43
2017-05-24 17:36:43.4509148,6,2,myTest.search,code
2017-05-24 17:36:43.4509148,6,2,CurrentDate,2017-05-24 05:36:43
2017-05-24 17:36:43.6009150,5,2,myTest.search,niagra
2017-05-24 17:36:43.6009150,5,2,CurrentDate,2017-05-24 05:36:43
2017-05-24 17:36:44.2109159,11,1,myTest.search,bookcenter
2017-05-24 17:36:44.2109159,11,1,CurrentDate,2017-05-24 05:36:44
2017-05-24 17:36:45.5909178,7,2,myTest.search,learngo
2017-05-24 17:36:45.5909178,7,2,CurrentDate,2017-05-24 05:36:45
2017-05-24 17:36:46.6489242,13,1,myTest.search,learnc++
2017-05-24 17:36:46.6489242,13,1,CurrentDate,2017-05-24 05:36:46
2017-05-24 17:36:46.8889246,3,3,myTest.search,mysql
2017-05-24 17:36:46.8889246,3,3,CurrentDate,2017-05-24 05:36:46
2017-05-24 17:36:47.1889250,8,2,myTest.search,mssql
2017-05-24 17:36:47.1889250,8,2,CurrentDate,2017-05-24 05:36:47
2017-05-24 17:36:47.6609269,2,3,myTest.search,java
2017-05-24 17:36:47.6609269,2,3,CurrentDate,2017-05-24 05:36:47
2017-05-24 17:36:47.6709269,12,1,myTest.search,newtron
2017-05-24 17:36:47.6709269,12,1,CurrentDate,2017-05-24 05:36:47
2017-05-24 17:36:48.8709286,15,1,myTest.search,books
2017-05-24 17:36:48.8709286,15,1,CurrentDate,2017-05-24 05:36:48
2017-05-24 17:36:49.3909293,1,4,myTest.search,c#code
2017-05-24 17:36:49.3909293,1,4,CurrentDate,2017-05-24 05:36:49
2017-05-24 17:36:50.5529333,9,2,myTest.search,gst
2017-05-24 17:36:50.5529333,9,2,CurrentDate,2017-05-24 05:36:50
2017-05-24 17:36:50.6429334,6,3,myTest.search,code
2017-05-24 17:36:50.6529334,6,3,CurrentDate,2017-05-24 05:36:50
2017-05-24 17:36:51.3229360,17,1,myTest.search,niagra
2017-05-24 17:36:51.3229360,17,1,CurrentDate,2017-05-24 05:36:51
2017-05-24 17:36:51.4229361,4,3,myTest.search,bookcenter
2017-05-24 17:36:51.4229361,4,3,CurrentDate,2017-05-24 05:36:51
2017-05-24 17:36:51.4829362,14,1,myTest.search,learngo
2017-05-24 17:36:51.4829362,14,1,CurrentDate,2017-05-24 05:36:51
2017-05-24 17:36:52.2429373,7,3,myTest.search,learnc++
2017-05-24 17:36:52.2429373,7,3,CurrentDate,2017-05-24 05:36:52
2017-05-24 17:36:53.4579415,5,3,myTest.search,mysql
2017-05-24 17:36:53.4779415,5,3,CurrentDate,2017-05-24 05:36:53
2017-05-24 17:36:54.8334458,2,4,myTest.search,mssql
2017-05-24 17:36:54.8334458,2,4,CurrentDate,2017-05-24 05:36:54
2017-05-24 17:36:54.8434458,19,1,myTest.search,java
2017-05-24 17:36:54.8434458,19,1,CurrentDate,2017-05-24 05:36:54
2017-05-24 17:36:54.8834459,10,2,myTest.search,newtron
2017-05-24 17:36:54.8834459,10,2,CurrentDate,2017-05-24 05:36:54
2017-05-24 17:36:54.9634477,11,2,myTest.search,books
2017-05-24 17:36:54.9634477,11,2,CurrentDate,2017-05-24 05:36:54
2017-05-24 17:36:55.8724511,3,4,myTest.search,c#code
2017-05-24 17:36:55.8724511,3,4,CurrentDate,2017-05-24 05:36:55
2017-05-24 17:36:55.9324512,8,3,myTest.search,gst
2017-05-24 17:36:55.9324512,8,3,CurrentDate,2017-05-24 05:36:55
2017-05-24 17:36:56.7384599,13,2,myTest.search,code
2017-05-24 17:36:56.7394600,13,2,CurrentDate,2017-05-24 05:36:56
2017-05-24 17:36:56.8614636,12,2,myTest.search,niagra
2017-05-24 17:36:56.8614636,12,2,CurrentDate,2017-05-24 05:36:56
2017-05-24 17:36:58.0594774,16,1,myTest.search,bookcenter
2017-05-24 17:36:58.0594774,16,1,CurrentDate,2017-05-24 05:36:58
2017-05-24 17:36:59.6955018,18,1,myTest.search,learngo
2017-05-24 17:36:59.6955018,18,1,CurrentDate,2017-05-24 05:36:59
2017-05-24 17:36:59.7855019,21,1,myTest.search,learnc++
2017-05-24 17:36:59.7855019,21,1,CurrentDate,2017-05-24 05:36:59
2017-05-24 17:36:59.7955020,22,1,myTest.search,mysql
2017-05-24 17:36:59.7955020,22,1,CurrentDate,2017-05-24 05:36:59
2017-05-24 17:37:01.1775185,1,5,myTest.search,mssql
2017-05-24 17:37:01.1775185,1,5,CurrentDate,2017-05-24 05:37:01
2017-05-24 17:37:02.1505295,6,4,myTest.search,java
2017-05-24 17:37:02.1505295,6,4,CurrentDate,2017-05-24 05:37:02
2017-05-24 17:37:03.2445335,14,2,myTest.search,newtron
2017-05-24 17:37:03.2445335,14,2,CurrentDate,2017-05-24 05:37:03
2017-05-24 17:37:03.4345338,4,4,myTest.search,books
2017-05-24 17:37:03.4345338,4,4,CurrentDate,2017-05-24 05:37:03
2017-05-24 17:37:03.8045343,20,1,myTest.search,c#code
2017-05-24 17:37:03.8045343,20,1,CurrentDate,2017-05-24 05:37:03
2017-05-24 17:37:05.5385492,17,2,myTest.search,gst
2017-05-24 17:37:05.5385492,17,2,CurrentDate,2017-05-24 05:37:05
2017-05-24 17:37:10.6486005,7,4,myTest.search,code
2017-05-24 17:37:10.6486005,7,4,CurrentDate,2017-05-24 05:37:10
2017-05-24 17:37:11.1396040,27,1,myTest.search,niagra
2017-05-24 17:37:11.1396040,27,1,CurrentDate,2017-05-24 05:37:11
2017-05-24 17:37:11.3046123,25,1,myTest.search,bookcenter
2017-05-24 17:37:11.3046123,25,1,CurrentDate,2017-05-24 05:37:11
2017-05-24 17:37:11.3446124,11,3,myTest.search,learngo
2017-05-24 17:37:11.3446124,11,3,CurrentDate,2017-05-24 05:37:11
2017-05-24 17:37:12.6546153,26,1,myTest.search,learnc++
2017-05-24 17:37:12.6546153,26,1,CurrentDate,2017-05-24 05:37:12
2017-05-24 17:37:12.8046155,15,2,myTest.search,mysql
2017-05-24 17:37:12.8046155,15,2,CurrentDate,2017-05-24 05:37:12
2017-05-24 17:37:13.7336285,5,4,myTest.search,mssql
2017-05-24 17:37:13.7336285,5,4,CurrentDate,2017-05-24 05:37:13
2017-05-24 17:37:14.2286362,9,3,myTest.search,java
2017-05-24 17:37:14.2286362,9,3,CurrentDate,2017-05-24 05:37:14
2017-05-24 17:37:16.0846480,10,3,myTest.search,newtron
2017-05-24 17:37:16.0846480,10,3,CurrentDate,2017-05-24 05:37:16
2017-05-24 17:37:17.2816590,16,2,myTest.search,books
2017-05-24 17:37:17.2816590,16,2,CurrentDate,2017-05-24 05:37:17
2017-05-24 17:37:17.5236617,14,3,myTest.search,c#code
2017-05-24 17:37:17.5236617,14,3,CurrentDate,2017-05-24 05:37:17
2017-05-24 17:37:18.6256645,8,4,myTest.search,gst
2017-05-24 17:37:18.6256645,8,4,CurrentDate,2017-05-24 05:37:18
2017-05-24 17:37:19.2316668,19,2,myTest.search,code
2017-05-24 17:37:19.2326668,19,2,CurrentDate,2017-05-24 05:37:19
2017-05-24 17:37:20.5666790,32,1,myTest.search,niagra
2017-05-24 17:37:20.5666790,32,1,CurrentDate,2017-05-24 05:37:20
2017-05-24 17:37:20.5866790,12,3,myTest.search,bookcenter
2017-05-24 17:37:20.6766791,12,3,CurrentDate,2017-05-24 05:37:20
2017-05-24 17:37:21.1666798,24,1,myTest.search,learngo
2017-05-24 17:37:21.1666798,24,1,CurrentDate,2017-05-24 05:37:21
2017-05-24 17:37:22.4166827,2,5,myTest.search,learnc++
2017-05-24 17:37:22.4166827,2,5,CurrentDate,2017-05-24 05:37:22
2017-05-24 17:37:22.5866829,20,2,myTest.search,mysql
2017-05-24 17:37:22.5866829,20,2,CurrentDate,2017-05-24 05:37:22
2017-05-24 17:37:23.5706901,23,1,myTest.search,mssql
2017-05-24 17:37:23.5706901,23,1,CurrentDate,2017-05-24 05:37:23
2017-05-24 17:37:24.1277007,28,1,myTest.search,java
2017-05-24 17:37:24.1277007,28,1,CurrentDate,2017-05-24 05:37:24
2017-05-24 17:37:25.0847030,3,5,myTest.search,newtron
2017-05-24 17:37:25.0847030,3,5,CurrentDate,2017-05-24 05:37:25
2017-05-24 17:37:27.3127072,30,1,myTest.search,books
2017-05-24 17:37:27.3127072,30,1,CurrentDate,2017-05-24 05:37:27
2017-05-24 17:37:28.5827101,21,2,myTest.search,c#code
2017-05-24 17:37:28.5827101,21,2,CurrentDate,2017-05-24 05:37:28
2017-05-24 17:37:39.3052450,22,2,myTest.search,gst
2017-05-24 17:37:39.3052450,22,2,CurrentDate,2017-05-24 05:37:39
2017-05-24 17:37:43.2272813,27,2,myTest.search,code
2017-05-24 17:37:43.2272813,27,2,CurrentDate,2017-05-24 05:37:43
2017-05-24 17:37:44.8803005,13,3,myTest.search,niagra
2017-05-24 17:37:44.9993056,13,3,CurrentDate,2017-05-24 05:37:44
2017-05-24 17:37:44.9993056,6,5,myTest.search,bookcenter
2017-05-24 17:37:44.9993056,6,5,CurrentDate,2017-05-24 05:37:44
2017-05-24 17:37:45.6653164,52,1,myTest.search,learngo
2017-05-24 17:37:45.6663164,52,1,CurrentDate,2017-05-24 05:37:45
2017-05-24 17:37:45.9493170,34,1,myTest.search,learnc++
2017-05-24 17:37:45.9493170,34,1,CurrentDate,2017-05-24 05:37:45
2017-05-24 17:37:46.4333201,40,1,myTest.search,mysql
2017-05-24 17:37:46.4333201,40,1,CurrentDate,2017-05-24 05:37:46
2017-05-24 17:37:46.4433201,37,1,myTest.search,mssql
2017-05-24 17:37:46.4433201,37,1,CurrentDate,2017-05-24 05:37:46
2017-05-24 17:37:46.5553243,42,1,myTest.search,java
2017-05-24 17:37:46.5553243,42,1,CurrentDate,2017-05-24 05:37:46
2017-05-24 17:37:46.5553243,46,1,myTest.search,newtron
2017-05-24 17:37:46.5553243,46,1,CurrentDate,2017-05-24 05:37:46
2017-05-24 17:37:46.8053247,33,1,myTest.search,books
2017-05-24 17:37:46.8053247,33,1,CurrentDate,2017-05-24 05:37:46
2017-05-24 17:37:47.2613307,35,1,myTest.search,c#code
2017-05-24 17:37:47.2613307,35,1,CurrentDate,2017-05-24 05:37:47
2017-05-24 17:37:47.9713389,43,1,myTest.search,gst
2017-05-24 17:37:47.9713389,43,1,CurrentDate,2017-05-24 05:37:47
2017-05-24 17:37:47.9913389,4,5,myTest.search,code
2017-05-24 17:37:47.9913389,4,5,CurrentDate,2017-05-24 05:37:47
2017-05-24 17:37:48.0213390,15,3,myTest.search,niagra
2017-05-24 17:37:48.0213390,15,3,CurrentDate,2017-05-24 05:37:48
2017-05-24 17:37:48.4753471,38,1,myTest.search,bookcenter
2017-05-24 17:37:48.4753471,38,1,CurrentDate,2017-05-24 05:37:48
2017-05-24 17:37:48.6573486,25,2,myTest.search,learngo
2017-05-24 17:37:48.6573486,25,2,CurrentDate,2017-05-24 05:37:48
2017-05-24 17:37:48.7373487,47,1,myTest.search,learnc++
2017-05-24 17:37:48.7373487,47,1,CurrentDate,2017-05-24 05:37:48
2017-05-24 17:37:48.7573487,18,2,myTest.search,mysql
2017-05-24 17:37:48.7573487,18,2,CurrentDate,2017-05-24 05:37:48
2017-05-24 17:37:48.8403496,17,3,myTest.search,mssql
2017-05-24 17:37:48.8403496,17,3,CurrentDate,2017-05-24 05:37:48
2017-05-24 17:37:49.2543543,50,1,myTest.search,java
2017-05-24 17:37:49.2543543,50,1,CurrentDate,2017-05-24 05:37:49
2017-05-24 17:37:49.3163556,55,1,myTest.search,newtron
2017-05-24 17:37:49.3163556,55,1,CurrentDate,2017-05-24 05:37:49
2017-05-24 17:37:49.5383582,39,1,myTest.search,books
2017-05-24 17:37:49.5383582,39,1,CurrentDate,2017-05-24 05:37:49
2017-05-24 17:37:49.6703624,11,4,myTest.search,c#code
2017-05-24 17:37:49.6703624,11,4,CurrentDate,2017-05-24 05:37:49
2017-05-24 17:37:49.9663671,41,1,myTest.search,gst
2017-05-24 17:37:49.9663671,41,1,CurrentDate,2017-05-24 05:37:49
2017-05-24 17:37:50.5143761,9,4,myTest.search,code
2017-05-24 17:37:50.5143761,9,4,CurrentDate,2017-05-24 05:37:50
2017-05-24 17:37:50.6543763,10,4,myTest.search,niagra
2017-05-24 17:37:50.6543763,10,4,CurrentDate,2017-05-24 05:37:50
2017-05-24 17:37:50.8983813,7,5,myTest.search,bookcenter
2017-05-24 17:37:50.9183814,7,5,CurrentDate,2017-05-24 05:37:50
2017-05-24 17:37:51.6183946,20,3,myTest.search,learngo
2017-05-24 17:37:51.6183946,20,3,CurrentDate,2017-05-24 05:37:51
2017-05-24 17:37:51.6383947,24,2,myTest.search,learnc++
2017-05-24 17:37:51.6383947,23,2,myTest.search,mysql
2017-05-24 17:37:51.6383947,24,2,CurrentDate,2017-05-24 05:37:51
2017-05-24 17:37:51.6383947,23,2,CurrentDate,2017-05-24 05:37:51
2017-05-24 17:37:52.2103967,14,4,myTest.search,mssql
2017-05-24 17:37:52.2203967,14,4,CurrentDate,2017-05-24 05:37:52
2017-05-24 17:37:52.6634070,29,1,myTest.search,java
2017-05-24 17:37:52.6644070,29,1,CurrentDate,2017-05-24 05:37:52
2017-05-24 17:37:52.8034083,19,3,myTest.search,newtron
2017-05-24 17:37:52.8044083,19,3,CurrentDate,2017-05-24 05:37:52
2017-05-24 17:37:53.2084091,8,5,myTest.search,books
2017-05-24 17:37:53.2084091,8,5,CurrentDate,2017-05-24 05:37:53
2017-05-24 17:37:54.4724390,49,1,myTest.search,c#code
2017-05-24 17:37:54.4724390,49,1,CurrentDate,2017-05-24 05:37:54
2017-05-24 17:37:54.7444406,45,1,myTest.search,gst
2017-05-24 17:37:54.7444406,45,1,CurrentDate,2017-05-24 05:37:54
2017-05-24 17:37:55.0684435,31,1,myTest.search,code
2017-05-24 17:37:55.0684435,31,1,CurrentDate,2017-05-24 05:37:55
2017-05-24 17:37:55.1604455,16,3,myTest.search,niagra
2017-05-24 17:37:55.1604455,16,3,CurrentDate,2017-05-24 05:37:55
2017-05-24 17:37:56.3524601,44,1,myTest.search,bookcenter
2017-05-24 17:37:56.3524601,44,1,CurrentDate,2017-05-24 05:37:56
2017-05-24 17:37:56.4524602,2,6,myTest.search,learngo
2017-05-24 17:37:56.4524602,2,6,CurrentDate,2017-05-24 05:37:56
2017-05-24 17:37:56.4724602,12,4,myTest.search,learnc++
2017-05-24 17:37:56.4724602,12,4,CurrentDate,2017-05-24 05:37:56
2017-05-24 17:37:56.5524604,36,1,myTest.search,mysql
2017-05-24 17:37:56.5524604,36,1,CurrentDate,2017-05-24 05:37:56
2017-05-24 17:37:56.7124606,48,1,myTest.search,mssql
2017-05-24 17:37:56.7124606,48,1,CurrentDate,2017-05-24 05:37:56
2017-05-24 17:37:56.8224607,26,2,myTest.search,java
2017-05-24 17:37:56.8224607,26,2,CurrentDate,2017-05-24 05:37:56
2017-05-24 17:37:58.6694838,5,5,myTest.search,newtron
2017-05-24 17:37:58.6704838,5,5,CurrentDate,2017-05-24 05:37:58
2017-05-24 17:38:00.1845163,1,6,myTest.search,books
2017-05-24 17:38:00.1855164,1,6,CurrentDate,2017-05-24 05:38:00
2017-05-24 17:38:17.2697209,54,1,myTest.search,c#code
2017-05-24 17:38:17.2697209,54,1,CurrentDate,2017-05-24 05:38:17
2017-05-24 17:38:28.3669115,56,1,myTest.search,gst
2017-05-24 17:38:28.3669115,56,1,CurrentDate,2017-05-24 05:38:28
2017-05-24 17:38:30.2049268,53,1,myTest.search,code
2017-05-24 17:38:30.2049268,53,1,CurrentDate,2017-05-24 05:38:30
2017-05-24 17:38:32.2349715,51,1,myTest.search,niagra
2017-05-24 17:38:32.2349715,51,1,CurrentDate,2017-05-24 05:38:32
2017-05-24 17:38:33.7339863,28,2,myTest.search,bookcenter
2017-05-24 17:38:33.7339863,28,2,CurrentDate,2017-05-24 05:38:33
2017-05-24 17:38:34.2939933,58,1,myTest.search,learngo
2017-05-24 17:38:34.2939933,58,1,CurrentDate,2017-05-24 05:38:34
2017-05-24 17:38:34.3939934,57,1,myTest.search,learnc++
2017-05-24 17:38:34.3939934,57,1,CurrentDate,2017-05-24 05:38:34
2017-05-24 17:38:37.4060100,3,6,myTest.search,mysql
2017-05-24 17:38:37.4160100,3,6,CurrentDate,2017-05-24 05:38:37
2017-05-24 17:38:37.4360100,59,1,myTest.search,mssql
2017-05-24 17:38:37.6640142,59,1,CurrentDate,2017-05-24 05:38:37
2017-05-24 17:38:43.9341295,60,1,myTest.search,java
2017-05-24 17:38:43.9341295,60,1,CurrentDate,2017-05-24 05:38:43
2017-05-24 17:38:44.4341302,30,2,myTest.search,newtron
2017-05-24 17:38:44.4341302,30,2,CurrentDate,2017-05-24 05:38:44
2017-05-24 17:38:44.4341302,32,2,myTest.search,books
2017-05-24 17:38:44.4341302,32,2,CurrentDate,2017-05-24 05:38:44
2017-05-24 17:38:46.0521553,74,1,myTest.search,c#code
2017-05-24 17:38:46.0531553,74,1,CurrentDate,2017-05-24 05:38:46
2017-05-24 17:38:46.0531553,64,1,myTest.search,gst
2017-05-24 17:38:46.0541554,64,1,CurrentDate,2017-05-24 05:38:46
2017-05-24 17:38:46.0541554,61,1,myTest.search,code
2017-05-24 17:38:46.0551554,61,1,CurrentDate,2017-05-24 05:38:46
2017-05-24 17:38:46.7801746,68,1,myTest.search,niagra
2017-05-24 17:38:46.7801746,68,1,CurrentDate,2017-05-24 05:38:46
2017-05-24 17:38:52.0607596,71,1,myTest.search,bookcenter
2017-05-24 17:38:52.0607596,71,1,CurrentDate,2017-05-24 05:38:52
2017-05-24 17:38:52.2027644,94,1,myTest.search,learngo
2017-05-24 17:38:52.2027644,94,1,CurrentDate,2017-05-24 05:38:52
2017-05-24 17:38:53.8107911,69,1,myTest.search,learnc++
2017-05-24 17:38:53.8207911,69,1,CurrentDate,2017-05-24 05:38:53
2017-05-24 17:38:54.0027926,73,1,myTest.search,mysql
2017-05-24 17:38:54.0027926,73,1,CurrentDate,2017-05-24 05:38:54
2017-05-24 17:38:54.1127927,79,1,myTest.search,mssql
2017-05-24 17:38:54.1827928,79,1,CurrentDate,2017-05-24 05:38:54
2017-05-24 17:38:55.7818368,75,1,myTest.search,java
2017-05-24 17:38:55.7818368,75,1,CurrentDate,2017-05-24 05:38:55
2017-05-24 17:38:56.3958474,76,1,myTest.search,newtron
2017-05-24 17:38:56.3958474,76,1,CurrentDate,2017-05-24 05:38:56
2017-05-24 17:38:57.4368601,81,1,myTest.search,books
2017-05-24 17:38:57.4388602,81,1,CurrentDate,2017-05-24 05:38:57
2017-05-24 17:38:57.6678655,21,3,myTest.search,c#code
2017-05-24 17:38:57.6688655,21,3,CurrentDate,2017-05-24 05:38:57
2017-05-24 17:38:59.6838837,84,1,myTest.search,gst
2017-05-24 17:38:59.6838837,84,1,CurrentDate,2017-05-24 05:38:59
2017-05-24 17:39:01.2639149,70,1,myTest.search,code
2017-05-24 17:39:01.2639149,70,1,CurrentDate,2017-05-24 05:39:01
2017-05-24 17:39:02.8139311,67,1,myTest.search,niagra
2017-05-24 17:39:02.8239311,67,1,CurrentDate,2017-05-24 05:39:02
2017-05-24 17:39:03.4279422,78,1,myTest.search,bookcenter
2017-05-24 17:39:03.4289422,78,1,CurrentDate,2017-05-24 05:39:03
2017-05-24 17:39:03.4419424,46,2,myTest.search,learngo
2017-05-24 17:39:03.4419424,46,2,CurrentDate,2017-05-24 05:39:03
2017-05-24 17:39:03.5219425,38,2,myTest.search,learnc++
2017-05-24 17:39:03.5519426,38,2,CurrentDate,2017-05-24 05:39:03
2017-05-24 17:39:03.7619429,80,1,myTest.search,mysql
2017-05-24 17:39:03.7919429,80,1,CurrentDate,2017-05-24 05:39:03
2017-05-24 17:39:03.9279457,66,1,myTest.search,mssql
2017-05-24 17:39:03.9289457,66,1,CurrentDate,2017-05-24 05:39:03
2017-05-24 17:39:04.0259507,63,1,myTest.search,java
2017-05-24 17:39:04.0259507,63,1,CurrentDate,2017-05-24 05:39:04
2017-05-24 17:39:05.3439564,72,1,myTest.search,newtron
2017-05-24 17:39:05.3449564,72,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:05.4259588,88,1,myTest.search,books
2017-05-24 17:39:05.4259588,88,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:05.5679636,93,1,myTest.search,c#code
2017-05-24 17:39:05.5679636,93,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:05.6279637,96,1,myTest.search,gst
2017-05-24 17:39:05.6279637,96,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:05.8849661,92,1,myTest.search,code
2017-05-24 17:39:05.8849661,95,1,myTest.search,niagra
2017-05-24 17:39:05.8949661,95,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:05.8949661,92,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:05.9549662,87,1,myTest.search,bookcenter
2017-05-24 17:39:05.9549662,87,1,CurrentDate,2017-05-24 05:39:05
2017-05-24 17:39:06.2299685,34,2,myTest.search,learngo
2017-05-24 17:39:06.2299685,34,2,CurrentDate,2017-05-24 05:39:06
2017-05-24 17:39:06.2299685,85,1,myTest.search,learnc++
2017-05-24 17:39:06.2999686,85,1,CurrentDate,2017-05-24 05:39:06
2017-05-24 17:39:06.6349711,77,1,myTest.search,mysql
2017-05-24 17:39:06.6359711,77,1,CurrentDate,2017-05-24 05:39:06
2017-05-24 17:39:06.6389713,33,2,myTest.search,mssql
2017-05-24 17:39:06.6399713,33,2,CurrentDate,2017-05-24 05:39:06
2017-05-24 17:39:07.4009825,97,1,myTest.search,java
2017-05-24 17:39:07.4009825,97,1,CurrentDate,2017-05-24 05:39:07
2017-05-24 17:39:07.4309825,65,1,myTest.search,newtron
2017-05-24 17:39:07.4309825,65,1,CurrentDate,2017-05-24 05:39:07
2017-05-24 17:39:07.4409826,90,1,myTest.search,books
2017-05-24 17:39:07.4409826,90,1,CurrentDate,2017-05-24 05:39:07
2017-05-24 17:39:07.5909828,91,1,myTest.search,c#code
2017-05-24 17:39:07.5909828,91,1,CurrentDate,2017-05-24 05:39:07
2017-05-24 17:39:07.6599839,18,3,myTest.search,gst
2017-05-24 17:39:07.6609840,18,3,CurrentDate,2017-05-24 05:39:07
2017-05-24 17:39:07.6929853,20,4,myTest.search,code
2017-05-24 17:39:07.6929853,20,4,CurrentDate,2017-05-24 05:39:07
2017-05-24 17:39:08.0969883,13,4,myTest.search,niagra
2017-05-24 17:39:08.0969883,13,4,CurrentDate,2017-05-24 05:39:08
2017-05-24 17:39:09.2470022,98,1,myTest.search,bookcenter
2017-05-24 17:39:09.2470022,98,1,CurrentDate,2017-05-24 05:39:09
2017-05-24 17:39:09.7760084,89,1,myTest.search,learngo
2017-05-24 17:39:09.7770085,89,1,CurrentDate,2017-05-24 05:39:09
2017-05-24 17:39:10.2030116,55,2,myTest.search,learnc++
2017-05-24 17:39:10.3330118,55,2,CurrentDate,2017-05-24 05:39:10
2017-05-24 17:39:10.3330118,11,5,myTest.search,mysql
2017-05-24 17:39:10.3530119,11,5,CurrentDate,2017-05-24 05:39:10
2017-05-24 17:39:10.3930119,83,1,myTest.search,mssql
2017-05-24 17:39:10.4130119,83,1,CurrentDate,2017-05-24 05:39:10
2017-05-24 17:39:10.4630120,62,1,myTest.search,java
2017-05-24 17:39:10.4630120,62,1,CurrentDate,2017-05-24 05:39:10
2017-05-24 17:39:10.7130124,40,2,myTest.search,newtron
2017-05-24 17:39:10.7130124,40,2,CurrentDate,2017-05-24 05:39:10
2017-05-24 17:39:11.1230129,5,6,myTest.search,books
2017-05-24 17:39:11.1230129,5,6,CurrentDate,2017-05-24 05:39:11
2017-05-24 17:39:11.1430130,99,1,myTest.search,c#code
2017-05-24 17:39:11.1430130,99,1,CurrentDate,2017-05-24 05:39:11
2017-05-24 17:39:11.3230132,17,4,myTest.search,gst
2017-05-24 17:39:11.3230132,17,4,CurrentDate,2017-05-24 05:39:11
2017-05-24 17:39:11.3230132,86,1,myTest.search,code
2017-05-24 17:39:11.5750148,86,1,CurrentDate,2017-05-24 05:39:11
2017-05-24 17:39:11.7870163,7,6,myTest.search,niagra
2017-05-24 17:39:11.7870163,7,6,CurrentDate,2017-05-24 05:39:11
2017-05-24 17:39:12.7570177,100,1,myTest.search,bookcenter
2017-05-24 17:39:12.7770177,100,1,CurrentDate,2017-05-24 05:39:12
2017-05-24 17:39:12.8070177,26,3,myTest.search,learngo
2017-05-24 17:39:12.8070177,26,3,CurrentDate,2017-05-24 05:39:12
2017-05-24 17:39:13.0570181,54,2,myTest.search,learnc++
2017-05-24 17:39:13.0570181,54,2,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.2470184,23,3,myTest.search,mysql
2017-05-24 17:39:13.2570184,23,3,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.4270186,42,2,myTest.search,mssql
2017-05-24 17:39:13.4270186,42,2,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.5770188,4,6,myTest.search,java
2017-05-24 17:39:13.5970189,4,6,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.8170192,35,2,myTest.search,newtron
2017-05-24 17:39:13.8170192,35,2,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.8370192,27,3,myTest.search,books
2017-05-24 17:39:13.8370192,27,3,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.9170193,52,2,myTest.search,c#code
2017-05-24 17:39:13.9170193,52,2,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.9170193,24,3,myTest.search,gst
